chrom,pos,PM,numMeth,numUnmeth,Count,ind
chr1,39541732,0.96,27,1,28,606288
chr1,39541736,0.9,36,4,40,606289
chr1,39541741,0.97,38,1,39,606290
chr1,39541813,0.97,77,2,79,606291
chr1,39541844,0.93,80,6,86,606292
chr1,39541865,0.98,80,2,82,606293
chr1,39541882,0.92,84,7,91,606294
chr1,39541899,0.87,86,13,99,606295
chr1,39541952,0.6,64,42,106,606296
chr1,39541966,0.24,26,84,110,606297
chr1,39542058,0.75,66,22,88,606298
chr1,39542167,0.72,52,20,72,606299
chr1,39542252,0.1,7,61,68,606300
chr1,39542315,0.02,2,89,91,606301
chr1,39542356,0.1,9,83,92,606302
chr1,39542368,0.08,7,86,93,606303
chr1,39542576,0.72,36,14,50,606304
chr1,39542620,0.91,39,4,43,606305
chr1,39543000,1,83,0,83,606306
chr1,39543004,0.89,72,9,81,606307
chr1,39543007,1,79,0,79,606308
chr1,39543029,1,80,0,80,606309
chr1,39543069,0.94,81,5,86,606310
chr1,39543091,0.97,67,2,69,606311
chr1,39543211,1,27,0,27,606312
chr1,39543216,0.92,24,2,26,606313
chr1,39543244,1,45,0,45,606314
chr1,39543256,1,53,0,53,606315
chr1,39543263,1,58,0,58,606316
chr1,39543421,0.98,65,1,66,606317
chr1,39543423,1,66,0,66,606318
chr1,39543429,1,61,0,61,606319
chr1,39543434,0.98,64,1,65,606320
chr1,39543437,1,61,0,61,606321
chr1,39543463,0.96,55,2,57,606322
chr1,39543485,1,53,0,53,606323
chr1,39543509,0.96,48,2,50,606324
chr1,39543649,0.96,75,3,78,606325
chr1,39543655,0.96,80,3,83,606326
chr1,39543706,0.96,47,2,49,606327
chr1,39543738,0.98,40,1,41,606328
chr1,39543761,0.97,31,1,32,606329
chr1,39543778,1,29,0,29,606330
chr1,39543789,0.64,18,10,28,606331
chr1,39543878,0.88,22,3,25,606332
chr1,39543925,0.98,49,1,50,606333
chr1,39543932,0.95,53,3,56,606334
chr1,39543942,0.93,54,4,58,606335
chr1,39544028,0.97,56,2,58,606336
chr1,39544059,0.97,68,2,70,606337
chr1,39544129,1,64,0,64,606338
chr1,39544135,0.92,56,5,61,606339
chr1,39544787,1,93,0,93,606340
chr1,39544862,0.91,80,8,88,606341
chr1,39545073,0.86,64,10,74,606342
chr1,39545207,0.75,43,14,57,606343
chr1,39545269,0.61,47,30,77,606344
chr1,39545474,0.97,89,3,92,606345
chr1,39545491,0.99,102,1,103,606346
chr1,39545498,0.92,101,9,110,606347
chr1,39545554,0.98,103,2,105,606348
chr1,39545562,0.92,98,8,106,606349
chr1,39545627,0.99,79,1,80,606350
chr1,39545635,0.99,74,1,75,606351
chr1,39545650,0.99,78,1,79,606352
chr1,39545659,0.89,67,8,75,606353
chr1,39545687,0.95,71,4,75,606354
chr1,39545699,0.92,72,6,78,606355
chr1,39545777,0.86,43,7,50,606356
chr1,39545838,0.98,56,1,57,606357
chr1,39546023,1,119,0,119,606358
chr1,39546040,0.75,86,28,114,606359
chr1,39546121,0.89,78,10,88,606360
chr1,39546146,0.97,76,2,78,606361
chr1,39546169,0.97,74,2,76,606362
chr1,39546223,0.81,57,13,70,606363
chr1,39546262,0.6,42,28,70,606364
chr1,39546282,0.81,55,13,68,606365
chr1,39546316,0.82,54,12,66,606366
chr1,39546356,0.99,75,1,76,606367
chr1,39546417,0.86,79,13,92,606368
chr1,39546495,0.23,23,75,98,606369
chr1,39546511,0.27,22,60,82,606370
chr1,39546518,0.28,30,76,106,606371
chr1,39546536,0.76,66,21,87,606372
chr1,39546545,0.8,71,18,89,606373
chr1,39546551,0.38,34,56,90,606374
chr1,39546573,0.15,14,79,93,606375
chr1,39546577,0.37,23,40,63,606376
chr1,39546640,0.05,3,63,66,606377
chr1,39546656,0.22,7,25,32,606378
chr1,39546667,0.25,5,15,20,606379
chr1,39546688,0.07,1,14,15,606380
chr1,39546693,0,0,44,44,606381
chr1,39546720,0,0,48,48,606382
chr1,39546724,0.02,1,48,49,606383
chr1,39546726,0,0,46,46,606384
chr1,39546732,0.03,1,39,40,606385
chr1,39546737,0.12,2,15,17,606386
chr1,39546746,0,0,45,45,606387
chr1,39546760,0.06,1,17,18,606388
chr1,39546788,0.03,1,36,37,606389
chr1,39546798,0,0,40,40,606390
chr1,39546835,0,0,28,28,606391
chr1,39546853,0,0,5,5,606392
chr1,39546864,0.08,1,11,12,606393
chr1,39546866,0,0,15,15,606394
chr1,39546886,0.13,1,7,8,606395
chr1,39546889,0,0,9,9,606396
chr1,39546893,0,0,9,9,606397
chr1,39546896,0,0,8,8,606398
chr1,39546910,0,0,8,8,606399
chr1,39546912,0.11,1,8,9,606400
chr1,39546914,0,0,10,10,606401
chr1,39546919,0,0,8,8,606402
chr1,39546923,0,0,8,8,606403
chr1,39546929,0,0,8,8,606404
chr1,39546949,0,0,8,8,606405
chr1,39546958,0,0,8,8,606406
chr1,39546960,0,0,8,8,606407
chr1,39546965,0,0,10,10,606408
chr1,39546972,0.13,1,7,8,606409
chr1,39546979,0,0,7,7,606410
chr1,39546982,0,0,6,6,606411
chr1,39546985,0,0,6,6,606412
chr1,39546988,0,0,5,5,606413
chr1,39547005,0,0,6,6,606414
chr1,39547014,0,0,8,8,606415
chr1,39547020,0,0,7,7,606416
chr1,39547023,0,0,12,12,606417
chr1,39547038,0.08,1,12,13,606418
chr1,39547044,0.06,1,15,16,606419
chr1,39547052,0,0,10,10,606420
chr1,39547054,0,0,10,10,606421
chr1,39547061,0,0,6,6,606422
chr1,39547070,0,0,19,19,606423
chr1,39547073,0,0,12,12,606424
chr1,39547076,0,0,21,21,606425
chr1,39547078,0,0,18,18,606426
chr1,39547084,0,0,23,23,606427
chr1,39547100,0,0,21,21,606428
chr1,39547109,0,0,31,31,606429
chr1,39547115,0,0,25,25,606430
chr1,39547120,0,0,23,23,606431
chr1,39547129,0,0,30,30,606432
chr1,39547135,0,0,25,25,606433
chr1,39547150,0,0,12,12,606434
chr1,39547152,0,0,16,16,606435
chr1,39547156,0,0,35,35,606436
chr1,39547160,0,0,22,22,606437
chr1,39547163,0,0,24,24,606438
chr1,39547166,0.04,1,23,24,606439
chr1,39547172,0,0,29,29,606440
chr1,39547178,0.03,1,30,31,606441
chr1,39547183,0,0,36,36,606442
chr1,39547189,0,0,33,33,606443
chr1,39547205,0,0,32,32,606444
chr1,39547222,0,0,25,25,606445
chr1,39547224,0.03,1,29,30,606446
chr1,39547229,0,0,20,20,606447
chr1,39547231,0,0,31,31,606448
chr1,39547247,0,0,14,14,606449
chr1,39547256,0,0,36,36,606450
chr1,39547261,0,0,32,32,606451
chr1,39547263,0,0,34,34,606452
chr1,39547270,0,0,35,35,606453
chr1,39547275,0,0,36,36,606454
chr1,39547278,0,0,33,33,606455
chr1,39547289,0,0,30,30,606456
chr1,39547300,0,0,24,24,606457
chr1,39547306,0.02,1,45,46,606458
chr1,39547309,0.06,2,30,32,606459
chr1,39547313,0,0,31,31,606460
chr1,39547315,0,0,23,23,606461
chr1,39547327,0,0,45,45,606462
chr1,39547334,0,0,38,38,606463
chr1,39547337,0,0,29,29,606464
chr1,39547341,0,0,34,34,606465
chr1,39547343,0,0,34,34,606466
chr1,39547351,0,0,22,22,606467
chr1,39547363,0,0,24,24,606468
chr1,39547365,0,0,33,33,606469
chr1,39547374,0,0,32,32,606470
chr1,39547382,0,0,30,30,606471
chr1,39547389,0,0,32,32,606472
chr1,39547404,0,0,31,31,606473
chr1,39547406,0,0,32,32,606474
chr1,39547410,0,0,34,34,606475
chr1,39547413,0,0,22,22,606476
chr1,39547416,0,0,34,34,606477
chr1,39547423,0,0,16,16,606478
chr1,39547426,0,0,23,23,606479
chr1,39547434,0.04,1,27,28,606480
chr1,39547456,0,0,19,19,606481
chr1,39547460,0,0,15,15,606482
chr1,39547482,0,0,17,17,606483
chr1,39547491,0,0,25,25,606484
chr1,39547506,0,0,26,26,606485
chr1,39547523,0,0,28,28,606486
chr1,39547527,0,0,12,12,606487
chr1,39547530,0,0,30,30,606488
chr1,39547544,0.11,2,17,19,606489
chr1,39547558,0,0,18,18,606490
chr1,39547568,0,0,28,28,606491
chr1,39547575,0,0,31,31,606492
chr1,39547588,0,0,34,34,606493
chr1,39547592,0.03,1,32,33,606494
chr1,39547604,0,0,30,30,606495
chr1,39547612,0.03,1,38,39,606496
chr1,39547619,0,0,42,42,606497
chr1,39547623,0,0,41,41,606498
chr1,39547625,0,0,41,41,606499
chr1,39547627,0,0,39,39,606500
chr1,39547633,0,0,35,35,606501
chr1,39547649,0,0,43,43,606502
chr1,39547656,0,0,35,35,606503
chr1,39547660,0,0,27,27,606504
chr1,39547662,0,0,32,32,606505
chr1,39547664,0,0,38,38,606506
chr1,39547674,0,0,40,40,606507
chr1,39547676,0,0,35,35,606508
chr1,39547679,0,0,33,33,606509
chr1,39547690,0,0,39,39,606510
chr1,39547692,0,0,38,38,606511
chr1,39547696,0.04,1,27,28,606512
chr1,39547698,0,0,25,25,606513
chr1,39547709,0,0,33,33,606514
chr1,39547712,0,0,33,33,606515
chr1,39547722,0,0,33,33,606516
chr1,39547747,0,0,20,20,606517
chr1,39547781,0,0,33,33,606518
chr1,39547784,0.06,2,32,34,606519
chr1,39547788,0.05,2,35,37,606520
chr1,39547795,0.03,1,37,38,606521
chr1,39547823,0.25,3,9,12,606522
chr1,39547842,0.07,3,39,42,606523
chr1,39547870,0.04,2,43,45,606524
chr1,39547877,0.08,4,45,49,606525
chr1,39547881,0.22,6,21,27,606526
chr1,39547889,0.02,1,54,55,606527
chr1,39547918,0.23,13,43,56,606528
chr1,39547928,0.12,8,60,68,606529
chr1,39547949,0.17,12,58,70,606530
chr1,39547958,0.21,16,61,77,606531
chr1,39547980,0.07,5,64,69,606532
chr1,39548001,0.43,18,24,42,606533
chr1,39548020,0.9,56,6,62,606534
chr1,39548072,0.26,16,45,61,606535
chr1,39548277,0.41,13,19,32,606536
chr1,39548321,0.5,23,23,46,606537
chr1,39548454,0.71,46,19,65,606538
chr1,39548513,0.96,65,3,68,606539
chr1,39548539,0.99,73,1,74,606540
chr1,39548627,0.98,84,2,86,606541
chr1,39548885,0.91,86,8,94,606542
chr1,39549444,0.94,76,5,81,606543
chr1,39549881,0.96,85,4,89,606544
chr1,39549913,0.95,104,5,109,606545
chr1,39549924,0.98,109,2,111,606546
chr1,39549933,0.99,109,1,110,606547
chr1,39549942,0.97,109,3,112,606548
chr1,39549951,0.97,105,3,108,606549
chr1,39549960,0.98,107,2,109,606550
chr1,39549974,0.96,100,4,104,606551
chr1,39549978,0.97,99,3,102,606552
chr1,39549982,0.97,94,3,97,606553
chr1,39550053,0.99,91,1,92,606554
chr1,39550069,0.91,83,8,91,606555
chr1,39550089,0.96,85,4,89,606556
chr1,39550106,0.89,76,9,85,606557
chr1,39550138,0.92,71,6,77,606558
chr1,39550191,0.92,49,4,53,606559
chr1,39550261,0.67,26,13,39,606560
chr1,39550278,0.8,33,8,41,606561
chr1,39550318,0.91,53,5,58,606562
chr1,39550645,0.98,123,2,125,606563
chr1,39550682,0.89,97,12,109,606564
chr1,39550685,0.9,98,11,109,606565
chr1,39550801,0.87,66,10,76,606566
chr1,39551043,0.91,42,4,46,606567
chr1,39551091,0.98,49,1,50,606568
chr1,39551102,0.92,47,4,51,606569
chr1,39551382,0.99,72,1,73,606570
chr1,39551621,1,73,0,73,606571
chr1,39551670,0.9,72,8,80,606572
chr1,39551796,0.96,110,5,115,606573
chr1,39551807,0.92,107,9,116,606574
chr1,39551929,0.74,80,28,108,606575
chr1,39552063,0.1,7,60,67,606576
chr1,39552305,0.05,4,77,81,606577
chr1,39552350,0.02,2,95,97,606578
chr1,39552485,0.33,29,59,88,606579
chr1,39552630,0.08,4,48,52,606580
chr1,39552668,0.03,2,72,74,606581
chr1,39552673,0.06,3,47,50,606582
chr1,39552681,0.04,3,65,68,606583
chr1,39552879,0.04,2,47,49,606584
chr1,39553001,0.02,1,41,42,606585
chr1,39553027,0.07,2,27,29,606586
chr1,39553094,0.25,11,33,44,606587
chr1,39553294,0.69,81,36,117,606588
chr1,39553365,0.2,18,72,90,606589
chr1,39553505,0.97,76,2,78,606590
chr1,39553537,0.77,69,21,90,606591
chr1,39553569,0.92,85,7,92,606592
chr1,39553589,0.94,81,5,86,606593
chr1,39553666,0.95,40,2,42,606594
chr1,39553672,0.88,35,5,40,606595
chr1,39553730,1,62,0,62,606596
chr1,39553745,0.88,53,7,60,606597
chr1,39553789,0.96,47,2,49,606598
chr1,39553805,0.91,40,4,44,606599
chr1,39553834,1,26,0,26,606600
chr1,39553879,1,21,0,21,606601
chr1,39553886,1,20,0,20,606602
chr1,39553890,1,33,0,33,606603
chr1,39553933,1,55,0,55,606604
chr1,39553935,0.98,54,1,55,606605
chr1,39553944,0.98,60,1,61,606606
chr1,39554003,0.94,51,3,54,606607
chr1,39554040,0.98,53,1,54,606608
chr1,39554050,0.98,51,1,52,606609
chr1,39554056,0.85,51,9,60,606610
chr1,39554174,0.86,50,8,58,606611
chr1,39554327,1,71,0,71,606612
chr1,39554484,0.93,55,4,59,606613
chr1,39554515,0.55,31,25,56,606614
chr1,39554594,0.85,51,9,60,606615
chr1,39554767,0.94,66,4,70,606616
chr1,39554803,0.99,68,1,69,606617
chr1,39554811,0.97,68,2,70,606618
chr1,39554915,0.81,47,11,58,606619
chr1,39555125,0.99,85,1,86,606620
chr1,39555174,0.75,72,24,96,606621
chr1,39555432,0.45,56,68,124,606622
chr1,39555548,0.16,12,64,76,606623
chr1,39555590,0.4,32,48,80,606624
chr1,39555778,0.62,24,15,39,606625
chr1,39555885,0.15,7,39,46,606626
chr1,39556120,0.22,22,77,99,606627
chr1,39556617,0.93,25,2,27,606628
chr1,39556956,0.94,75,5,80,606629
chr1,39557030,0.82,92,20,112,606630
chr1,39557199,0.98,59,1,60,606631
chr1,39557230,0.96,54,2,56,606632
chr1,39557236,0.95,53,3,56,606633
chr1,39557270,0.98,59,1,60,606634
chr1,39557316,0.96,67,3,70,606635
chr1,39557407,0.97,68,2,70,606636
chr1,39557460,0.93,74,6,80,606637
chr1,39557660,0.6,71,48,119,606638
chr1,39557687,0.18,19,87,106,606639
chr1,39557840,0.56,49,39,88,606640
chr1,39557881,0.52,26,24,50,606641
chr1,39557948,0.48,39,42,81,606642
chr1,39558018,0.2,12,49,61,606643
chr1,39558210,0.05,2,41,43,606644
chr1,39558412,0.78,62,17,79,606645
chr1,39558541,0.93,64,5,69,606646
chr1,39558548,0.65,53,29,82,606647
chr1,39558579,0.86,77,13,90,606648
chr1,39558646,0.79,63,17,80,606649
chr1,39558702,0.76,53,17,70,606650
chr1,39558714,0.75,57,19,76,606651
chr1,39558745,0.75,58,19,77,606652
chr1,39558747,0.91,73,7,80,606653
chr1,39558811,0.88,76,10,86,606654
chr1,39558837,0.9,70,8,78,606655
chr1,39558876,0.88,76,10,86,606656
chr1,39559073,0.98,65,1,66,606657
chr1,39559134,1,41,0,41,606658
chr1,39559136,1,35,0,35,606659
chr1,39559144,0.89,31,4,35,606660
chr1,39559181,0.82,14,3,17,606661
chr1,39559220,0.92,36,3,39,606662
chr1,39559226,0.88,38,5,43,606663
chr1,39559282,0.96,45,2,47,606664
chr1,39559300,0,0,45,45,606665
chr1,39559306,0.9,47,5,52,606666
chr1,39559346,0.96,48,2,50,606667
chr1,39559447,0.92,83,7,90,606668
chr1,39559451,0.93,83,6,89,606669
chr1,39559482,0.98,61,1,62,606670
chr1,39559492,0.47,27,31,58,606671
chr1,39559552,0.92,70,6,76,606672
chr1,39559595,0.9,56,6,62,606673
chr1,39559599,0.97,57,2,59,606674
chr1,39559650,1,54,0,54,606675
chr1,39559652,0.98,51,1,52,606676
chr1,39559670,1,45,0,45,606677
chr1,39559696,1,50,0,50,606678
chr1,39559701,0.94,47,3,50,606679
chr1,39559729,0.91,50,5,55,606680
chr1,39559738,0.84,51,10,61,606681
chr1,39559896,0.95,86,5,91,606682
chr1,39559914,0.94,91,6,97,606683
chr1,39559945,0.98,97,2,99,606684
chr1,39559988,1,101,0,101,606685
chr1,39559996,1,97,0,97,606686
chr1,39559998,0.99,94,1,95,606687
chr1,39560030,0.93,71,5,76,606688
chr1,39560110,0.46,28,33,61,606689
chr1,39560115,0.98,52,1,53,606690
chr1,39560117,0.95,54,3,57,606691
chr1,39560131,0.94,62,4,66,606692
chr1,39560164,0.97,72,2,74,606693
chr1,39560191,0.97,68,2,70,606694
chr1,39560208,0.88,60,8,68,606695
chr1,39560246,0.91,39,4,43,606696
chr1,39560250,0.9,35,4,39,606697
chr1,39560282,1,24,0,24,606698
chr1,39560321,0.98,40,1,41,606699
chr1,39560330,0.98,51,1,52,606700
chr1,39560344,1,54,0,54,606701
chr1,39560346,0.98,54,1,55,606702
chr1,39560377,0.97,63,2,65,606703
chr1,39560424,0.88,63,9,72,606704
chr1,39560436,0.93,63,5,68,606705
chr1,39560488,0.95,63,3,66,606706
chr1,39560555,0.87,48,7,55,606707
chr1,39560630,0.99,69,1,70,606708
chr1,39560698,0.85,57,10,67,606709
chr1,39560952,1,41,0,41,606710
chr1,39560962,1,35,0,35,606711
chr1,39560972,0.86,30,5,35,606712
chr1,39561000,0.98,42,1,43,606713
chr1,39561005,1,45,0,45,606714
chr1,39561009,0.91,30,3,33,606715
chr1,39561030,1,42,0,42,606716
chr1,39561105,0.98,56,1,57,606717
chr1,39561107,0.98,60,1,61,606718
chr1,39561189,0.96,51,2,53,606719
chr1,39561191,0.96,47,2,49,606720
chr1,39561318,0.89,40,5,45,606721
chr1,39561518,0.97,90,3,93,606722
chr1,39561701,0.95,105,6,111,606723
chr1,39561795,0.99,75,1,76,606724
chr1,39562051,0.94,49,3,52,606725
chr1,39562111,0.91,49,5,54,606726
chr1,39562154,0.91,63,6,69,606727
chr1,39562185,0.92,58,5,63,606728
chr1,39562199,0.96,48,2,50,606729
chr1,39562209,0.92,46,4,50,606730
chr1,39562217,0.98,46,1,47,606731
chr1,39562290,0.78,43,12,55,606732
chr1,39562316,0.73,51,19,70,606733
chr1,39562571,0.86,38,6,44,606734
chr1,39562593,0.91,58,6,64,606735
chr1,39562617,0.95,72,4,76,606736
chr1,39562705,0.96,49,2,51,606737
chr1,39562709,0.94,44,3,47,606738
chr1,39562737,0.92,11,1,12,606739
chr1,39562795,0.41,12,17,29,606740
chr1,39562838,0.95,69,4,73,606741
chr1,39562840,0.97,72,2,74,606742
chr1,39562910,0.92,78,7,85,606743
chr1,39563072,0.79,83,22,105,606744
chr1,39563108,0.96,67,3,70,606745
chr1,39563197,0.96,79,3,82,606746
chr1,39563214,0.98,80,2,82,606747
chr1,39563485,0.81,69,16,85,606748
chr1,39563538,0.83,58,12,70,606749
chr1,39563919,0.96,70,3,73,606750
chr1,39564158,0.08,7,76,83,606751
chr1,39564202,0.05,5,91,96,606752
chr1,39564207,0.04,4,87,91,606753
chr1,39564222,0.11,8,64,72,606754
chr1,39564310,0,0,72,72,606755
chr1,39564317,0,0,72,72,606756
chr1,39564349,0.02,1,45,46,606757
chr1,39564544,0.08,6,68,74,606758
chr1,39564890,0.58,35,25,60,606759
chr1,39564930,0.99,80,1,81,606760
chr1,39564984,0.89,85,11,96,606761
chr1,39564988,0.89,93,11,104,606762
chr1,39565017,0.86,82,13,95,606763
chr1,39565019,0.8,73,18,91,606764
chr1,39565048,0.92,68,6,74,606765
chr1,39565075,0.97,56,2,58,606766
chr1,39565118,0.88,76,10,86,606767
chr1,39565615,0.96,74,3,77,606768
chr1,39565663,0.92,65,6,71,606769
chr1,39565685,0.95,80,4,84,606770
chr1,39565748,0.93,79,6,85,606771
chr1,39565798,0.98,79,2,81,606772
chr1,39565865,0.9,74,8,82,606773
chr1,39565894,0.75,71,24,95,606774
chr1,39565931,0.71,80,33,113,606775
chr1,39566247,0.9,76,8,84,606776
chr1,39566253,0.94,75,5,80,606777
chr1,39566296,1,78,0,78,606778
chr1,39566362,0.89,88,11,99,606779
chr1,39566382,0.94,93,6,99,606780
chr1,39566398,0.97,90,3,93,606781
chr1,39566418,0.96,82,3,85,606782
chr1,39566482,0.96,48,2,50,606783
chr1,39566520,0.81,44,10,54,606784
chr1,39566581,0.96,75,3,78,606785
chr1,39566583,1,78,0,78,606786
chr1,39566585,0.99,75,1,76,606787
chr1,39566587,0.93,71,5,76,606788
chr1,39566670,0.95,59,3,62,606789
chr1,39566684,0.97,60,2,62,606790
chr1,39566756,0.96,71,3,74,606791
chr1,39566766,0.92,68,6,74,606792
chr1,39566794,0.99,74,1,75,606793
chr1,39566901,0.93,43,3,46,606794
chr1,39566977,0.92,12,1,13,606795
chr1,39567090,1,36,0,36,606796
chr1,39567118,0.97,57,2,59,606797
chr1,39567152,0.85,55,10,65,606798
chr1,39567224,0.98,47,1,48,606799
chr1,39567278,0.89,42,5,47,606800
chr1,39567364,0.89,48,6,54,606801
chr1,39567368,0.98,52,1,53,606802
chr1,39567388,0.83,52,11,63,606803
chr1,39567412,1,68,0,68,606804
chr1,39567420,0.95,70,4,74,606805
chr1,39567444,0.97,66,2,68,606806
chr1,39567452,0.94,58,4,62,606807
chr1,39567485,0.96,46,2,48,606808
chr1,39567574,0.92,49,4,53,606809
chr1,39567576,0.98,49,1,50,606810
chr1,39567584,0.94,44,3,47,606811
chr1,39567586,1,49,0,49,606812
chr1,39567614,0.94,33,2,35,606813
chr1,39567619,0.97,32,1,33,606814
chr1,39567623,1,31,0,31,606815
chr1,39567630,1,30,0,30,606816
chr1,39567644,1,18,0,18,606817
chr1,39567675,0.67,6,3,9,606818
chr1,39567704,0.91,10,1,11,606819
chr1,39567708,0.92,11,1,12,606820
chr1,39567716,0.88,15,2,17,606821
chr1,39567720,1,16,0,16,606822
chr1,39567740,0.53,16,14,30,606823
chr1,39567764,0.89,33,4,37,606824
chr1,39567773,0.89,41,5,46,606825
chr1,39567780,1,48,0,48,606826
chr1,39567797,0.95,54,3,57,606827
chr1,39567803,0.98,58,1,59,606828
chr1,39567805,1,57,0,57,606829
chr1,39567827,0.91,42,4,46,606830
chr1,39567841,0.77,43,13,56,606831
chr1,39567915,0.68,45,21,66,606832
chr1,39567987,0.92,91,8,99,606833
chr1,39568018,0.58,52,38,90,606834
chr1,39568106,0.43,20,27,47,606835
chr1,39568216,0.03,3,86,89,606836
chr1,39568235,0.33,24,49,73,606837
chr1,39568254,0.14,7,43,50,606838
chr1,39568384,0.02,1,48,49,606839
chr1,39568499,0.01,1,66,67,606840
chr1,39568545,0.08,5,60,65,606841
chr1,39568595,0.56,35,27,62,606842
chr1,39568852,0.94,44,3,47,606843
chr1,39568881,0.93,42,3,45,606844
chr1,39568967,0.97,87,3,90,606845
chr1,39568969,0.96,87,4,91,606846
chr1,39569079,0.87,68,10,78,606847
chr1,39569201,0.88,67,9,76,606848
chr1,39569248,0.96,85,4,89,606849
chr1,39569373,0.63,52,30,82,606850
chr1,39569571,0.96,64,3,67,606851
chr1,39569578,0.97,66,2,68,606852
chr1,39569887,1,74,0,74,606853
chr1,39569896,0.91,68,7,75,606854
chr1,39569946,1,55,0,55,606855
chr1,39569983,0.94,51,3,54,606856
chr1,39570175,0.42,39,53,92,606857
chr1,39570323,0.05,5,90,95,606858
chr1,39570329,0.05,5,88,93,606859
chr1,39570403,0.06,6,101,107,606860
chr1,39570451,0.07,7,96,103,606861
chr1,39570479,0.06,5,83,88,606862
chr1,39570521,0.04,4,87,91,606863
chr1,39570530,0.05,4,81,85,606864
chr1,39570532,0.05,4,84,88,606865
chr1,39570557,0.01,1,91,92,606866
chr1,39570613,0.04,2,54,56,606867
chr1,39570624,0.06,3,48,51,606868
chr1,39570666,0.03,1,35,36,606869
chr1,39570672,0,0,64,64,606870
chr1,39570675,0,0,56,56,606871
chr1,39570678,0,0,54,54,606872
chr1,39570688,0,0,59,59,606873
chr1,39570704,0,0,41,41,606874
chr1,39570708,0,0,38,38,606875
chr1,39570721,0,0,55,55,606876
chr1,39570726,0.02,1,59,60,606877
chr1,39570739,0,0,62,62,606878
chr1,39570743,0,0,61,61,606879
chr1,39570747,0,0,54,54,606880
chr1,39570768,0,0,58,58,606881
chr1,39570770,0,0,57,57,606882
chr1,39570772,0.02,1,53,54,606883
chr1,39570789,0.04,2,52,54,606884
chr1,39570798,0,0,54,54,606885
chr1,39570800,0,0,58,58,606886
chr1,39570807,0,0,53,53,606887
chr1,39570815,0,0,42,42,606888
chr1,39570817,0,0,27,27,606889
chr1,39570824,0,0,52,52,606890
chr1,39570829,0,0,49,49,606891
chr1,39570841,0.04,2,49,51,606892
chr1,39570846,0.02,1,46,47,606893
chr1,39570850,0,0,40,40,606894
chr1,39570857,0,0,36,36,606895
chr1,39570876,0,0,44,44,606896
chr1,39570889,0,0,39,39,606897
chr1,39570899,0,0,38,38,606898
chr1,39570903,0,0,34,34,606899
chr1,39570916,0,0,30,30,606900
chr1,39570924,0,0,30,30,606901
chr1,39570927,0,0,38,38,606902
chr1,39570934,0,0,37,37,606903
chr1,39570940,0,0,8,8,606904
chr1,39570943,0,0,18,18,606905
chr1,39570956,0,0,12,12,606906
chr1,39570963,0,0,31,31,606907
chr1,39570968,0,0,28,28,606908
chr1,39570977,0.04,1,23,24,606909
chr1,39570996,0.06,2,29,31,606910
chr1,39571002,0,0,31,31,606911
chr1,39571005,0,0,30,30,606912
chr1,39571009,0,0,37,37,606913
chr1,39571012,0,0,38,38,606914
chr1,39571021,0,0,33,33,606915
chr1,39571023,0,0,35,35,606916
chr1,39571026,0.05,2,41,43,606917
chr1,39571031,0,0,13,13,606918
chr1,39571047,0,0,20,20,606919
chr1,39571053,0.03,1,37,38,606920
chr1,39571066,0.02,1,42,43,606921
chr1,39571068,0,0,41,41,606922
chr1,39571074,0,0,42,42,606923
chr1,39571076,0,0,39,39,606924
chr1,39571081,0,0,41,41,606925
chr1,39571087,0,0,40,40,606926
chr1,39571090,0,0,31,31,606927
chr1,39571095,0,0,25,25,606928
chr1,39571097,0,0,32,32,606929
chr1,39571101,0,0,29,29,606930
chr1,39571106,0.03,1,37,38,606931
chr1,39571112,0,0,29,29,606932
chr1,39571116,0,0,31,31,606933
chr1,39571128,0,0,21,21,606934
chr1,39571133,0.05,1,18,19,606935
chr1,39571135,0,0,27,27,606936
chr1,39571142,0,0,35,35,606937
chr1,39571147,0,0,37,37,606938
chr1,39571151,0,0,25,25,606939
chr1,39571156,0,0,25,25,606940
chr1,39571160,0,0,22,22,606941
chr1,39571164,0,0,31,31,606942
chr1,39571167,0,0,30,30,606943
chr1,39571174,0,0,22,22,606944
chr1,39571180,0,0,15,15,606945
chr1,39571183,0,0,30,30,606946
chr1,39571186,0,0,32,32,606947
chr1,39571189,0,0,38,38,606948
chr1,39571200,0,0,37,37,606949
chr1,39571212,0,0,45,45,606950
chr1,39571224,0.03,1,29,30,606951
chr1,39571227,0,0,37,37,606952
chr1,39571230,0,0,42,42,606953
chr1,39571238,0,0,44,44,606954
chr1,39571240,0,0,44,44,606955
chr1,39571242,0,0,44,44,606956
chr1,39571254,0,0,46,46,606957
chr1,39571264,0,0,44,44,606958
chr1,39571271,0,0,44,44,606959
chr1,39571274,0,0,39,39,606960
chr1,39571282,0,0,32,32,606961
chr1,39571287,0,0,31,31,606962
